"No.","Time","Source","Destination","Protocol","Length","Info"
"11445","54.746295","192.168.1.8","193.123.199.7","UDP","130","59479  >  8801 Len=88"
"11446","54.767193","192.168.1.8","193.123.199.7","UDP","1093","59480  >  8801 Len=1051"
"11447","54.767319","192.168.1.8","193.123.199.7","UDP","1093","59480  >  8801 Len=1051"
"11448","54.767397","192.168.1.8","193.123.199.7","UDP","1093","59480  >  8801 Len=1051"
"11449","54.767448","192.168.1.8","193.123.199.7","UDP","1093","59480  >  8801 Len=1051"
"11450","54.767598","193.123.199.7","192.168.1.8","UDP","148","8801  >  59479 Len=106"
"11451","54.769342","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"11452","54.786769","193.123.199.7","192.168.1.8","UDP","151","8801  >  59479 Len=109"
"11453","54.796403","192.168.1.8","193.123.199.7","UDP","123","59480  >  8801 Len=81"
"11454","54.796521","192.168.1.8","193.123.199.7","UDP","1093","59480  >  8801 Len=1051"
"11455","54.796582","192.168.1.8","193.123.199.7","UDP","1093","59480  >  8801 Len=1051"
"11456","54.796632","192.168.1.8","193.123.199.7","UDP","1093","59480  >  8801 Len=1051"
"11457","54.796678","192.168.1.8","193.123.199.7","UDP","1093","59480  >  8801 Len=1051"
"11458","54.796723","192.168.1.8","193.123.199.7","UDP","1093","59480  >  8801 Len=1051"
"11459","54.810798","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"11460","54.817341","193.123.199.7","192.168.1.8","UDP","147","8801  >  59479 Len=105"
"11461","54.827801","192.168.1.8","193.123.199.7","UDP","1093","59480  >  8801 Len=1051"
"11462","54.828267","192.168.1.8","193.123.199.7","UDP","1093","59480  >  8801 Len=1051"
"11463","54.828316","192.168.1.8","193.123.199.7","UDP","1093","59480  >  8801 Len=1051"
"11464","54.828360","192.168.1.8","193.123.199.7","UDP","311","59480  >  8801 Len=269"
"11465","54.828404","192.168.1.8","193.123.199.7","UDP","773","59480  >  8801 Len=731"
"11466","54.839284","193.123.199.7","192.168.1.8","UDP","143","8801  >  59479 Len=101"
"11467","54.839284","193.123.199.7","192.168.1.8","UDP","146","8801  >  59479 Len=104"
"11468","54.841251","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"11469","54.851360","192.168.1.8","193.123.199.7","UDP","311","59480  >  8801 Len=269"
"11470","54.851456","192.168.1.8","193.123.199.7","UDP","130","59479  >  8801 Len=88"
"11471","54.858792","193.123.199.7","192.168.1.8","UDP","151","8801  >  59479 Len=109"
"11472","54.863153","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"11473","54.892893","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"11474","54.913339","193.123.199.7","192.168.1.8","UDP","123","8801  >  59480 Len=81"
"11475","54.913517","192.168.1.8","193.123.199.7","WireGuard","123","Transport Data, receiver=0x08784E79, counter=4613095188366426190, datalen=49"
"11476","54.919248","193.123.199.7","192.168.1.8","WireGuard","123","Transport Data, receiver=0xAC720B77, counter=4613095188366426136, datalen=49"
"11477","54.920185","193.123.199.7","192.168.1.8","UDP","147","8801  >  59479 Len=105"
"11478","54.920185","193.123.199.7","192.168.1.8","UDP","151","8801  >  59479 Len=109"
"11479","54.923909","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"11480","54.924090","192.168.1.8","193.123.199.7","UDP","1110","59480  >  8801 Len=1068"
"11481","54.924177","192.168.1.8","193.123.199.7","UDP","1110","59480  >  8801 Len=1068"
"11482","54.924229","192.168.1.8","193.123.199.7","UDP","1110","59480  >  8801 Len=1068"
"11483","54.924276","192.168.1.8","193.123.199.7","UDP","1110","59480  >  8801 Len=1068"
"11484","54.924321","192.168.1.8","193.123.199.7","UDP","1110","59480  >  8801 Len=1068"
"11485","54.924365","192.168.1.8","193.123.199.7","UDP","1110","59480  >  8801 Len=1068"
"11486","54.924409","192.168.1.8","193.123.199.7","UDP","1110","59480  >  8801 Len=1068"
"11487","54.924452","192.168.1.8","193.123.199.7","UDP","1110","59480  >  8801 Len=1068"
"11488","54.924496","192.168.1.8","193.123.199.7","UDP","1110","59480  >  8801 Len=1068"
"11489","54.941789","193.123.199.7","192.168.1.8","UDP","158","8801  >  59479 Len=116"
"11490","54.952052","192.168.1.8","193.123.199.7","UDP","1109","59480  >  8801 Len=1067"
"11491","54.952155","192.168.1.8","193.123.199.7","UDP","1109","59480  >  8801 Len=1067"
"11492","54.952206","192.168.1.8","193.123.199.7","UDP","130","59479  >  8801 Len=88"
"11493","54.956197","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"11494","54.961143","193.123.199.7","192.168.1.8","UDP","150","8801  >  59479 Len=108"
"11495","54.974758","193.123.199.7","192.168.1.8","UDP","183","8801  >  59480 Len=141"
"11496","54.982003","193.123.199.7","192.168.1.8","UDP","147","8801  >  59479 Len=105"
"11497","55.002243","193.123.199.7","192.168.1.8","UDP","148","8801  >  59479 Len=106"
"11498","55.002398","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"11499","55.002500","192.168.1.8","193.123.199.7","UDP","355","59480  >  8801 Len=313"
"11500","55.016183","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"11501","55.025292","193.123.199.7","192.168.1.8","UDP","149","8801  >  59479 Len=107"
"11502","55.035620","192.168.1.8","193.123.199.7","UDP","116","59479  >  8801 Len=74"
"11503","55.046544","192.168.1.8","193.123.199.7","UDP","130","59479  >  8801 Len=88"
"11504","55.052138","193.123.199.7","192.168.1.8","UDP","155","8801  >  59479 Len=113"
"11505","55.057332","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"11506","55.057526","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"11507","55.067510","193.123.199.7","192.168.1.8","UDP","149","8801  >  59479 Len=107"
"11508","55.085840","193.123.199.7","192.168.1.8","UDP","155","8801  >  59479 Len=113"
"11509","55.104819","193.123.199.7","192.168.1.8","UDP","153","8801  >  59479 Len=111"
"11510","55.108359","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"11511","55.108484","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"11512","55.127126","193.123.199.7","192.168.1.8","UDP","147","8801  >  59479 Len=105"
"11513","55.132799","193.123.199.7","192.168.1.8","UDP","106","8801  >  59479 Len=64"
"11514","55.145719","193.123.199.7","192.168.1.8","UDP","152","8801  >  59479 Len=110"
"11515","55.145907","192.168.1.8","193.123.199.7","UDP","130","59479  >  8801 Len=88"
"11516","55.159442","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"11517","55.159663","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"11518","55.166905","193.123.199.7","192.168.1.8","UDP","151","8801  >  59479 Len=109"
"11519","55.167089","192.168.1.8","193.123.199.7","UDP","109","59480  >  8801 Len=67"
"11520","55.167190","192.168.1.8","193.123.199.7","UDP","109","59480  >  8801 Len=67"
"11521","55.176892","193.123.199.7","192.168.1.8","UDP","144","8801  >  59479 Len=102"
"11522","55.187082","192.168.1.8","193.123.199.7","UDP","321","59480  >  8801 Len=279"
"11523","55.196863","193.123.199.7","192.168.1.8","UDP","145","8801  >  59479 Len=103"
"11524","55.201174","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"11525","55.217722","193.123.199.7","192.168.1.8","UDP","142","8801  >  59479 Len=100"
"11526","55.238513","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"11527","55.245864","193.123.199.7","192.168.1.8","UDP","146","8801  >  59479 Len=104"
"11528","55.246015","192.168.1.8","193.123.199.7","UDP","130","59479  >  8801 Len=88"
"11529","55.253444","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"11530","55.258964","193.123.199.7","192.168.1.8","UDP","144","8801  >  59479 Len=102"
"11531","55.268207","193.123.199.7","192.168.1.8","UDP","180","8801  >  59480 Len=138"
"11532","55.281897","193.123.199.7","192.168.1.8","UDP","143","8801  >  59479 Len=101"
"11533","55.291784","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"11534","55.291876","192.168.1.8","193.123.199.7","UDP","106","59479  >  8801 Len=64"
"11535","55.301234","193.123.199.7","192.168.1.8","UDP","154","8801  >  59479 Len=112"
"11536","55.313918","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"11537","55.322929","193.123.199.7","192.168.1.8","UDP","158","8801  >  59479 Len=116"
"11538","55.332815","192.168.1.8","193.123.199.7","UDP","319","59480  >  8801 Len=277"
"11539","55.345880","193.123.199.7","192.168.1.8","UDP","168","8801  >  59479 Len=126"
"11540","55.346028","192.168.1.8","193.123.199.7","UDP","130","59479  >  8801 Len=88"
"11541","55.346108","192.168.1.8","193.123.199.7","UDP","116","59479  >  8801 Len=74"
"11542","55.362063","193.123.199.7","192.168.1.8","UDP","164","8801  >  59479 Len=122"
"11543","55.365117","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"11544","55.382848","193.123.199.7","192.168.1.8","UDP","155","8801  >  59479 Len=113"
"11545","55.383181","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"11546","55.403289","193.123.199.7","192.168.1.8","UDP","156","8801  >  59479 Len=114"
"11547","55.417295","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"11548","55.427517","193.123.199.7","192.168.1.8","UDP","155","8801  >  59479 Len=113"
"11549","55.437970","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"11550","55.448426","193.123.199.7","192.168.1.8","UDP","155","8801  >  59479 Len=113"
"11551","55.448825","192.168.1.8","193.123.199.7","UDP","130","59479  >  8801 Len=88"
"11552","55.465617","193.123.199.7","192.168.1.8","UDP","159","8801  >  59479 Len=117"
"11553","55.469844","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"11554","55.486776","193.123.199.7","192.168.1.8","UDP","156","8801  >  59479 Len=114"
"11555","55.487065","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"11556","55.507094","193.123.199.7","192.168.1.8","UDP","153","8801  >  59479 Len=111"
"11557","55.517299","2607:f8b0:400c:c04::bd","2800:370:c1:1410:9956:89e1:f1dd:a884","UDP","109","443  >  49721 Len=47"
"11558","55.520216","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"11559","55.536461","2800:370:c1:1410:9956:89e1:f1dd:a884","2607:f8b0:400c:c04::bd","UDP","95","49721  >  443 Len=33"
"11560","55.540513","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"11561","55.545425","193.123.199.7","192.168.1.8","UDP","150","8801  >  59479 Len=108"
"11562","55.545425","193.123.199.7","192.168.1.8","UDP","147","8801  >  59479 Len=105"
"11563","55.545569","192.168.1.8","193.123.199.7","UDP","130","59479  >  8801 Len=88"
"11564","55.558338","193.123.199.7","192.168.1.8","UDP","156","8801  >  59479 Len=114"
"11565","55.570968","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"11566","55.575249","193.123.199.7","192.168.1.8","UDP","179","8801  >  59480 Len=137"
"11567","55.579479","193.123.199.7","192.168.1.8","UDP","165","8801  >  59479 Len=123"
"11568","55.598683","193.123.199.7","192.168.1.8","UDP","154","8801  >  59479 Len=112"
"11569","55.598866","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"11570","55.619774","193.123.199.7","192.168.1.8","UDP","156","8801  >  59479 Len=114"
"11571","55.622997","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"11572","55.623159","192.168.1.8","193.123.199.7","UDP","929","59480  >  8801 Len=887"
"11573","55.639683","193.123.199.7","192.168.1.8","UDP","155","8801  >  59479 Len=113"
"11574","55.650879","192.168.1.8","193.123.199.7","UDP","130","59479  >  8801 Len=88"
"11575","55.662229","193.123.199.7","192.168.1.8","UDP","149","8801  >  59479 Len=107"
"11576","55.673274","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"11577","55.673395","192.168.1.8","193.123.199.7","UDP","1110","59480  >  8801 Len=1068"
"11578","55.673474","192.168.1.8","193.123.199.7","UDP","1110","59480  >  8801 Len=1068"
"11579","55.673536","192.168.1.8","193.123.199.7","UDP","1110","59480  >  8801 Len=1068"
"11580","55.673611","192.168.1.8","193.123.199.7","UDP","116","59479  >  8801 Len=74"
"11581","55.675344","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"11582","55.675488","192.168.1.8","193.123.199.7","UDP","1110","59480  >  8801 Len=1068"
"11583","55.675556","192.168.1.8","193.123.199.7","UDP","1110","59480  >  8801 Len=1068"
"11584","55.675614","192.168.1.8","193.123.199.7","UDP","1110","59480  >  8801 Len=1068"
"11585","55.681562","193.123.199.7","192.168.1.8","UDP","156","8801  >  59479 Len=114"
"11586","55.692310","192.168.1.8","193.123.199.7","UDP","1101","59480  >  8801 Len=1059"
"11587","55.701690","193.123.199.7","192.168.1.8","UDP","150","8801  >  59479 Len=108"
"11588","55.712458","192.168.1.8","193.123.199.7","UDP","1101","59480  >  8801 Len=1059"
"11589","55.712570","192.168.1.8","193.123.199.7","UDP","1101","59480  >  8801 Len=1059"
"11590","55.712620","192.168.1.8","193.123.199.7","UDP","1101","59480  >  8801 Len=1059"
"11591","55.712665","192.168.1.8","193.123.199.7","UDP","1101","59480  >  8801 Len=1059"
"11592","55.722508","192.168.1.8","193.123.199.7","UDP","1101","59480  >  8801 Len=1059"
"11593","55.722618","192.168.1.8","193.123.199.7","UDP","1101","59480  >  8801 Len=1059"
"11594","55.722666","192.168.1.8","193.123.199.7","UDP","1101","59480  >  8801 Len=1059"
"11595","55.722713","192.168.1.8","193.123.199.7","UDP","1101","59480  >  8801 Len=1059"
"11596","55.729559","193.123.199.7","192.168.1.8","UDP","146","8801  >  59479 Len=104"
"11597","55.729559","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"11598","55.743428","193.123.199.7","192.168.1.8","UDP","144","8801  >  59479 Len=102"
"11599","55.743584","192.168.1.8","193.123.199.7","UDP","1101","59480  >  8801 Len=1059"
"11600","55.743664","192.168.1.8","193.123.199.7","UDP","1101","59480  >  8801 Len=1059"
"11601","55.743711","192.168.1.8","193.123.199.7","UDP","1101","59480  >  8801 Len=1059"
"11602","55.743755","192.168.1.8","193.123.199.7","UDP","1101","59480  >  8801 Len=1059"
"11603","55.743796","192.168.1.8","193.123.199.7","UDP","130","59479  >  8801 Len=88"
"11604","55.763965","193.123.199.7","192.168.1.8","UDP","147","8801  >  59479 Len=105"
"11605","55.773945","192.168.1.8","193.123.199.7","UDP","1101","59480  >  8801 Len=1059"
"11606","55.774163","192.168.1.8","193.123.199.7","UDP","1101","59480  >  8801 Len=1059"
"11607","55.774299","192.168.1.8","193.123.199.7","UDP","1101","59480  >  8801 Len=1059"
"11608","55.774425","192.168.1.8","193.123.199.7","UDP","1035","59480  >  8801 Len=993"
"11609","55.777871","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"11610","55.783553","193.123.199.7","192.168.1.8","UDP","144","8801  >  59479 Len=102"
"11611","55.793977","192.168.1.8","193.123.199.7","UDP","1035","59480  >  8801 Len=993"
"11612","55.794195","192.168.1.8","193.123.199.7","UDP","1035","59480  >  8801 Len=993"
"11613","55.794329","192.168.1.8","193.123.199.7","UDP","1035","59480  >  8801 Len=993"
"11614","55.794456","192.168.1.8","193.123.199.7","UDP","1035","59480  >  8801 Len=993"
"11615","55.807996","193.123.199.7","192.168.1.8","UDP","142","8801  >  59479 Len=100"
"11616","55.807996","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"11617","55.818471","192.168.1.8","193.123.199.7","UDP","1035","59480  >  8801 Len=993"
"11618","55.818602","192.168.1.8","193.123.199.7","UDP","1034","59480  >  8801 Len=992"
"11619","55.818680","192.168.1.8","193.123.199.7","UDP","1034","59480  >  8801 Len=992"
"11620","55.818751","192.168.1.8","193.123.199.7","UDP","1034","59480  >  8801 Len=992"
"11621","55.818820","192.168.1.8","193.123.199.7","UDP","1034","59480  >  8801 Len=992"
"11622","55.832250","193.123.199.7","192.168.1.8","UDP","145","8801  >  59479 Len=103"
"11623","55.841854","192.168.1.8","193.123.199.7","UDP","1034","59480  >  8801 Len=992"
"11624","55.842073","192.168.1.8","193.123.199.7","UDP","1034","59480  >  8801 Len=992"
"11625","55.842243","192.168.1.8","193.123.199.7","UDP","311","59480  >  8801 Len=269"
"11626","55.850809","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"11627","55.851161","192.168.1.8","193.123.199.7","UDP","130","59479  >  8801 Len=88"
"11628","55.866911","193.123.199.7","192.168.1.8","UDP","163","8801  >  59479 Len=121"
"11629","55.866911","193.123.199.7","192.168.1.8","UDP","158","8801  >  59479 Len=116"
"11630","55.872277","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"11631","55.886664","193.123.199.7","192.168.1.8","UDP","149","8801  >  59479 Len=107"
"11632","55.895654","193.123.199.7","192.168.1.8","UDP","130","8801  >  59478 Len=88"
"11633","55.897303","193.123.199.7","192.168.1.8","UDP","181","8801  >  59480 Len=139"
"11634","55.897553","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"11635","55.897789","193.123.199.7","192.168.1.8","UDP","152","8801  >  59479 Len=110"
"11636","55.901358","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"11637","55.917734","193.123.199.7","192.168.1.8","UDP","157","8801  >  59479 Len=115"
"11638","55.949494","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"11639","55.949655","192.168.1.8","193.123.199.7","UDP","130","59479  >  8801 Len=88"
"11640","55.952305","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"11641","55.960432","193.123.199.7","192.168.1.8","UDP","162","8801  >  59479 Len=120"
"11642","55.960432","193.123.199.7","192.168.1.8","UDP","152","8801  >  59479 Len=110"
"11643","55.971226","192.168.1.8","193.123.199.7","TLSv1.2","278","Application Data"
"11644","55.971388","192.168.1.8","193.123.199.7","UDP","320","59480  >  8801 Len=278"
"11645","55.979098","193.123.199.7","192.168.1.8","UDP","147","8801  >  59479 Len=105"
"11646","55.990065","192.168.1.8","193.123.199.7","UDP","116","59479  >  8801 Len=74"
